game_id,game_title_eng,game_title_kor,game_time,game_min_player,game_max_player,game_detail,game_evaluation
259,No Touch Kraken,노터치 크라켄 디럭스 (크툴루를 건드리지마),30,3,8,"노터치 크라켄 디럭스 (크툴루를 건드리지마)는 팀워크를 요구하는 전략 보드게임입니다. 플레이어들은 동해상에 마련된 신화적인 생명체 크라켄을 깨우지 않으며 보물을 수집하는 선원 역할을 맡게 됩니다. 각 플레이어는 자신의 차례에 주사위를 굴려 항해하고, 문양이 나올 때마다 크라켄에게 점수를 부여하게 됩니다. 또한 빈공간을 피해 섬을 발견하고 보물을 찾아야 합니다. 그러나 크라켄을 깨우는 행동을 하면 게임에서 진 것으로 간주됩니다. 따라서 팀원들과 함께 전략을 세우고 함께 보물을 찾아야 합니다.",노터치 크라켄 디럭스 (크툴루를 건드리지마)에 대한 사용자 평가는 전반적으로 긍정적인 편입니다. 플레이어들은 게임의 전략적인 부분과 긴장감 있는 플레이를 높이 평가하였습니다. 그리고 게임의 아트워크와 알기 쉬운 규칙도 많은 칭찬을 받았습니다. 다만 일부 플레이어들은 확률 기반의 게임 플레이 방식에 대한 비판이 있었습니다. 그럼에도 불구하고 이 게임은 가족이나 친구들과 를 함께 즐기기에 좋은 선택인 것 같습니다.
260,Latice Hawaii,라티스하와이,30,2,4,"라티스하와이는 전략적 패턴 매칭 게임으로, 모든 타일을 보드에 맞게 먼저 놓는 사람이 승리하는 게임입니다. 각 플레이어는 동일한 가치의 타일 셋트를 가지고 시작하며, 해당 타일을 보드에 맞는 위치나 색상, 또는 모양과 일치하는 곳에 놓을 수 있습니다. 추가로, ""Wind"" 타일을 사용하면 플레이어는 보드의 어느 위치든지 타일을 놓을 수 있게 되고, ""Sun"" 타일을 사용하면 추가 차례를 얻게 됩니다. 또한, 플레이어는 한 번에 여러 개의 타일을 놓아 점수를 더 얻을 수 있습니다. 이 게임은 전략적인 생각과 패턴 인식 능력을 키울 수 있는 재미있는 게임입니다.","라티스하와이에 대한 사용자들의 평가를 바탕으로 요약하면, 그들은 이 게임에 대한 전반적인 반응이 매우 긍정적이라고 말하고 있습니다. 특히, 그들은 라티스하와이의 아름다운 아트워크와 높은 재생성을 강조하고, 심지어 많은 사용자들은 그것을 가족이나 친구와함께 즐기기에 적합한 가장 좋은 보드게임 중 하나라고 추천하고 있습니다. 또한, 구성 요소의 질도 탁월하다고 평가하며, 게임의 규칙은 쉽게 배울 수 있지만, 전략을 세우는 것은 매우 복잡하기 때문에 재미있게 플레이할 수 있습니다."
261,Just One,저스트원,20,4,7,"저스트원은 팀 기반 워드 게임으로 참가자들이 한 사람의 단어를 추측하도록 도와주는 게임입니다. 게임의 순서는 이렇습니다. 플레이어는 카드를 뽑아, 그 카드에 적힌 단어 중 하나를 선택합니다. 선택한 단어를 알지 못하는 다른 플레이어들에게 이 단어에 대한 힌트를 주는 일회용 보드에 적게 됩니다. 단, 같은 힌트를 적은 사람이 있으면 그 힌트는 제거되므로, 팀원들이 동일한 단어를 쓰지 않도록 신중해야합니다. 그 후 단어를 고른 플레이어는 남아있는 힌트들로 단어를 맞춰보게 됩니다. 이 게임은 소통과 상호 협력의 중요성을 깨닫게 해줍니다.","저스트원은 가족 및 친구들과의 즐거운 시간을 보장하는 널리 사랑받는 보드게임입니다. 사용자들은 저스트원이 가지고 있는 단순하면서도 독특한 매력에 매료되었다는 평을 내리고 있습니다. 이 게임은 서로의 생각을 예측하고 합의하여 문제를 해결하는 능력을 키우는 데에 도움이 된다고 많은 찬사를 보내고 있습니다. 비폭력적인 경쟁요소와 함께 협동적인 요소가 크게 작용하여, 모든 연령의 사용자들이 즐길 수 있으며, 친밀감과 웃음을 찾는 데에 아주 좋은 게임이며, 재미를 찾기 위한 완벽한 선택이라는 의견이 많습니다."
262,wingspan,윙스팬,50,2,4,"""윙스팽""은 새의 다양한 특성과 능력을 경쟁하여 나타내는 전략적 엔진 빌딩 게임입니다. 플레이어들은 새를 끌어들이고, 새를 놓으며, 알을 부화시키는 등 활동을 진행하며 점수를 얻습니다. 게임은 4개의 라운드로 진행되며, 각 라운드마다 다양한 목표가 주어집니다. 점수는 새, 목표 달성, 계열별로 얻을 수 있고 가장 높은 점수를 모은 플레이어가 승리합니다. 아름다운 일러스트와 테마가 더해져 더욱 재미를 더합니다.","윙스팬은 화려한 그래픽과 뛰어난 컴포넌트로 인하여 플레이어들로부터 높은 평가를 받고 있습니다. 주제가 독특하며 그에 맞는 일관된 디자인이 돋보입니다. 게임 규칙이 쉽지만 전략적인 생각이 필요한 점도 매력을 더하고 있습니다. 그러나 일부 사용자들은 처음 플레이할 때 오래 걸린다는 단점을 지적하였습니다. 또한, 규칙 설명서가 어려워 이해하기 어렵다는 의견도 있습니다. 이런 점에도 불구하고 총평에 있어 윙스팬은 독특한 주제와 높은 플레이 가치로 많은 사랑을 받고 있습니다."
263,Taco Cat Goat Cheese Pizza,타코 캣 고트 치즈 피자,10,4,7,"타코 캣 고트 치즈 피자는 빠른 반응과 주의력이 필요한 카드 게임입니다. 플레이어는 차례로 카드를 놓고 그 카드에 적힌 단어를 크게 말하며, 단어와 카드가 일치할 때 모든 사람은 중앙의 더미에 손을 올려야 합니다. 반응이 가장 늦은 사람은 카드 더미를 가져갑니다. 목표는 자신의 카드를 모두 소진하는 것으로, 카드를 가장 먼저 소진한 사람이 게임에서 이긴 것입니다.","타코 캣 고트 치즈 피자는 사용자들에게 큰 호응을 받고 있습니다. 특히, 그들이 가장 좋아하는 부분은 게임의 간단하지만 재미있는 룰과 누구나 쉽게 즐길 수 있다는 점입니다. 또한, 사람들은 이 게임이 파티나 모임에 적합하다고 평가하며, 어린이들에게도 적합하다는 의견을 제기하고 있습니다. 약간의 긴장감과 많은 웃음이 함께하는 게임으로, 주변 사람들과 즐길 수 있는 뛰어난 보드게임이라는 평을 받고 있습니다."
264,Cash,캐쉬,20,4,6,"""캐쉬""는 회사 경영을 주제로 한 전략적 보드게임입니다. 플레이어들은 회사의 CEO가 되어 자본을 운용하고, 주식을 사고 팔면서 경제적 이익을 추구합니다. 게임은 주로 양산, 수요, 가격 설정 등의 요소를 통해 자금을 관리하고, 경제를 유지하거나 시장을 통제하는 데 초점을 둡니다. 이 게임의 핵심 메커니즘이자 목표는 자본을 가장 효율적으로 관리하고, 그로 인해 가장 많은 수익을 창출하는 것입니다. 이 게임은 인생에 대한 현실적인 이해와 전략적 사고력을 도출해 내는 데 매우 유용하여, 금융과 사업에 대한 이해를 높이는 데 도움이 됩니다.","""캐쉬"" 보드게임에 대한 사용자들의 평가는 대체로 긍정적이었습니다. 이 게임은 투자와 경제 원리를 이해하는 데 도움이 될 수 있다는 찬사를 받았습니다. 또한 게임의 흥미로움과 전략적인 요소에 대한 높은 평가를 받았습니다. 그러나 일부 사용자들은 게임의 규칙이 다소 복잡하고, 초보자들에게는 어려울 수 있다는 의견을 표현하였습니다. 게임 시간이 너무 긴 것에 대한 부정적인 반응도 있었습니다. 이에 따라, ""캐쉬""는 전략적인 경제 게임을 좋아하는 사람들에게 추천하지만, 쉽고 빠른 게임을 찾는 사람들에게는 부적합할 수 있습니다."
265,Voodoo Prince,부두프린스,30,4,5,"부두프린스는 트릭테이킹 스타일의 보드게임으로, 모든 선수는 라운드에서 가장 마지막에 트릭을 테이크해야 최고의 점수를 얻을 수 있다. 각 플레이어는 카드를 하나씩 놓으며, 가장 높은 카드를 놓은 사람이 그 라운드를 이긴다. 그러나, 모든 카드를 쓸 때까지 순서를 맞춰야 하므로, 최고 점수를 얻기 위해 자신의 카드를 잘 관리하는 것이 중요하다.","의견이 분분한 부두프린스 보드게임에 대한 사용자 평가를 살펴보니, 일부 사용자들은 규칙의 간결함과 전략적인 선택이 요구되는 점을 강조하며 긍정적인 평가를 내렸습니다. 반면 일부 사용자들은 게임이 지나치게 운에 의존한다는 점과 더욱 복잡한 요소가 필요하다는 의견을 내어 게임의 개선을 원했습니다. 또한, 부두프린스의 아트워크에 대해서는 매력적이라는 호평도 있었지만, 대체로 더 향상될 필요가 있다는 지적도 있었습니다."
266,Vampire Queen,뱀파이어퀸,30,4,8,"뱀파이어퀸은 전략적인 플레이를 필요로 하는 카드 게임입니다. 각 플레이어들은 뱀파이어를 무력화하거나 상대방의 뱀파이어를 사냥하는 사냥꾼 카드를 사용하여 점수를 획득하려는 목적으로 플레이합니다. 게임은 각 플레이어들이 남은 뱀파이어 수가 최소가 되는 방향으로 진행되며, 뱀파이어퀸 카드는 매우 강력하게 작용하여 게임의 판도를 뒤바꿀 수 있습니다. 결국 가장 높은 점수를 획득한 플레이어가 승리하게 됩니다.","뱀파이어퀸은 많은 사용자들로부터 긍정적인 평가를 받았습니다. 게임의 흥미로운 테마와 베이스 메카닉에 대한 좋은 반응이 많았으며, 가족이나 친구와 함께 즐길 수 있는 경쟁력 있는 플레이가 인상적이었습니다. 하지만 일부 사용자들은 룰이 다소 복잡하다고 지적하였습니다. 설명서를 자세히 읽고 이해하는 데 시간을 투자해야 한다는 의견도 있었습니다. 또한, 게임의 긴 플레이 시간과 랜덤한 요소에 대한 부정적인 피드백도 있었습니다. 그럼에도 불구하고, 전체적으로 뱀파이어퀸는 사용자들에게 즐거운 경험을 제공하는 보드게임으로 인정받았습니다."
267,Catan,카탄,60,3,4,"카탄은 3-4인용 전략 보드게임으로 자원 관리와 건설을 통한 점수 획득이 목표입니다. 플레이어들은 주사위를 굴려 얻은 자원들로 마을과 도로를 건설합니다. 건설한 마을과 도로로부터 더 많은 자원을 얻어, 도시로 업그레이드하거나 개발 카드를 구매하여 승리점을 획득합니다. 또한, 카탄에서는 플레이어 간 직접적인 전투보다는 교역, 협상을 통해 원하는 자원을 획득하곤 합니다. 많은 플레이어들이 즐기는 카탄은 전략적인 결정과 운의 요소가 조화를 이룬 재미있는 게임입니다.","""카탄""에 대한 사용자들의 평가를 종합해봤을 때, 대체로 칭찬하는 의견이 많습니다. 사용자들은 카탄의 다양한 전략적 요소와 상호작용이 뛰어나다고 평가하였습니다. 또한, 가족이나 친구들과 즐기기 좋은 게임이라는 의견도 있습니다. 하지만, 일부 사용자들은 운이 크게 작용하는 부분이 많다며 아쉬움을 표현하였습니다. 게임의 발전과 변화에 따른 복잡성에 대한 평가도 엇갈렸는데, 일부는 이를 흥미로워하며 긍정적으로 여기는 반면, 일부는 초보자에게는 어려울 수 있음을 지적하였습니다."
268,Ubongo 3D Family,우봉고3D,25,2,4,"우봉고3D는 가족들이 같이 즐길 수 있는 퍼즐 보드게임입니다. 각각의 라운드에서, 플레이어들은 주사위를 굴려 나온 모양대로 3D 피스들을 선택하고, 이를 이용해 주어진 공간을 채워넣어야 합니다. 각 플레이어가 누구보다 빠르게 공간을 채우면 보너스 점수를 얻게 됩니다. 뛰어난 공간 인식력 및 논리적 사고를 통해 최대한 많은 점수를 얻는 것이 목표입니다. 가족 모두가 참여하여 즐길 수 있는 우봉고3D는 매우 뛰어난 교육적 가치를 지닙니다.","우봉고3D Family는 아이들과 가족들에게 굉장히 인기가 많다는 데 대부분의 사용자들이 공감을 보이고 있어요. 특히, 3차원 퍼즐을 이용한 참신한 게임 방식과 매력적인 디자인이 많은 칭찬을 받았어요. 게임은 조금 복잡할 수 있지만, 룰을 이해하면 아이들의 공간적 사고를 키우는데 매우 유익하다는 평이 많아요. 하지만, 일부 사용자들은 부품들이 쉽게 빠지거나 손상될 수 있는 점을 지적하였고, 이 부분에 대해 개선이 필요하다는 의견을 제시했습니다."
269,Kushi Express,꼬치의 달인,15,2,4,"""꼬치의 달인""은 긴장감 넘치는 손재주 보드게임입니다. 이 게임에서 플레이어들은 동시에 행동하며 다양한 재료들을 꼬치에 쌓아올립니다. 개별 플레이어들은 주어진 시간 동안 최대한 많은 재료를 꼬치에 꿰어야 합니다. 하지만, 그냥 대충 꿰는 것이 아니라, 요리 카드에서 정해진 순서대로 재료를 쌓아야 하며, 또한 꼬치가 너무 무거워 쓰러지지 않게 재료의 무게를 고려해야 합니다. 진정한 꼬치의 달인을 가리는 레이스에서 승리하려면 손재주뿐 아니라 전략적인 사고도 필요합니다.","""꼬치의 달인"" 게임에 대한 사용자들의 평가를 살펴보았습니다. 많은 사용자들이 이 게임의 독특한 주제와 친근한 플레이 방식에 매력을 느끼고 있습니다. 특히, 게임의 신선함과 함께 적절한 전략이 요구되는 점이 높은 만족도를 주는 것으로 보입니다. 단, 일부 사용자들은 규칙의 복잡성에 대해 언급하면서 초보자들에게는 다소 어려울 수 있다는 의견도 있었습니다. 이에 대한 조율이 필요할 것으로 보입니다."
270,Cartographers: A Roll Player Tale,지도제작자들,30,2,12,"""지도제작자들: 롤 플레이어 이야기""는 플레이어가 로얄 카르토그래퍼가 되어 왕국의 땅을 그리는 타일 배치형 보드게임입니다. 이 게임은 사계절 동안 진행되며, 각 계절마다 다른 배치 명령이 주어집니다. 플레이어들은 지형 타일을 가장 최적의 위치에 배치하여 최대한 많은 점수를 얻어야 합니다. 또, 주어진 목표를 달성하여 추가 점수를 획득할 수 있습니다. 다양한 전략을 사용하여 땅을 활용하고, 다른 플레이어들과 경쟁하며 왕국의 지도를 완성해보세요.","많은 사용자들이 지도제작자들이 전략적인 동시에 재미있는 게임이라고 평가하셨습니다. 플레이어들은 게임 동안 다양한 지형을 그리면서 지도를 만드는 과정에서 전략적인 결정을 내려야 하는 것을 흥미롭게 느꼈다고 말씀하셨습니다. 또한, 몰입감 있고 난이도가 적절하다는 점에서 높은 점수를 주셨습니다. 그러나 일부 사용자들은 규칙 설명이 초기에 다소 복잡하게 느껴졌다고 지적하셨습니다. 게임의 질적인 부분과 가치에 대해 전반적으로 긍정적인 반응을 보였지만, 보다 쉬운 진입을 위한 룰 안내 개선이 필요하다는 의견도 있었습니다."
271,White Hall,화이트홀,45,2,2,"""화이트홀""은 1명의 플레이어가 잭 더 리퍼 역할을 맡고, 나머지 플레이어들이 잭을 추적하는 형식의 숨는카냥이 보드게임입니다. 잭은 목표지점을 숨기고 이동하면서, 탐정들은 잭이 남긴 흔적을 찾아가며 추적합니다. 잭이라면 목표지점까지 쫓기지 않고 도착해야 하며, 추적자들은 잭의 이동 경로를 찾아내고 그를 잡아야 승리합니다. 남은 게임시간, 플레이어의 협동, 숨기기 등의 요소가 중요하게 작용하는 게임입니다.","사용자들은 화이트홀 게임에 대해 상당히 긍정적인 평가를 내리셨습니다. 플레이를 주도하는 나렀히 설계되고 세심하게 세밀화된 메커니즘을 특히 칭찬하셨으며, 여기서 생기는 고무적인 긴장감과 전략적인 고민을 좋아하셨습니다. 또한, 게임의 재생성이 높아서 여러 번 플레이하기에 적합하다는 점도 긍정적으로 평가하셨습니다. 하지만 일부 사용자들은 룰이 다소 복잡하며 게임을 진행하는 데 시간이 걸린다는 단점을 지적하셨습니다. 그러나 전반적으로 화이트홀은 매력적이고 재미있는 보드게임으로 평가받았습니다."
272,5 Second Rule,5초준다,20,3,6,"5초준다는 빠르고 경쟁적인 파티 보드게임입니다. 플레이어는 총 5초의 시간 내에 주어진 카드의 특정 카테고리에 속하는 세 가지 항목을 말해야 합니다. 예를 들어, ""정글에서 발견할 수 있는 것""이라는 주제에 대해 ""호랑이, 원숭이, 표범""과 같이 세 가지를 5초 안에 말해야 합니다. 시간 내에 세 가지를 말하지 못한 플레이어는 카드를 얻지 못하며, 가장 많은 카드를 모은 플레이어가 게임에서 승리합니다. 이 게임은 빠르게 생각하고 단단히 집중하는 능력을 테스트합니다.","""5초준다"" 게임은 간단하면서도 재미있는 게임으로, 사용자들의 긍정적인 평가가 많습니다. 짧은 시간 동안 빠르게 생각하고 말해야 하는 규칙이 간단하지만 동시에 신나고 즐거움을 제공한다는 점에서 고객들의 호평을 받았습니다. 압박감과 즉흥성이 요구되는 점은 친구나 가족과 즐기기 좋은 분위기를 만들며, 이로 인해 웃음이 끊이지 않고 활기찬 시간을 보낼 수 있다는 점을 사용자들은 특히 강조하였습니다. 또한, 모든 연령층이 즐길 수 있어 가족 모임이나 친구 모임 등에 이상적인 보드게임이라는 의견도 많았습니다."
273,Paris: La cité de la lumière,빛의 도시 파리,30,2,2,"빛의 도시 파리는 2인용 전략 보드게임으로, 1880년대의 파리를 배경으로 합니다. 게임의 목표는 명성 점수를 최대한 많이 얻는 것입니다. 이를 위해선 초기에는 거리 타일을 이용해 자신만의 영토를 확장하고, 그 후 빌딩 카드를 이용해 자신의 영역에 빌딩을 건설해야 합니다. 게임은 동일한 조건에서 시작하지만, 각 플레이어가 선택하는 전략에 따라 매우 다른 경기 진행이 가능합니다. 낮과 밤, 건축과 조명 등 다양한 요소를 고려하면서 전략을 세워야 승리할 수 있습니다.","사용자들은 ""빛의 도시 파리""에 대하여 매우 긍정적인 피드백을 제공하였습니다. 그들은 게임의 아름다운 그래픽 디자인과 훌륭한 재생성을 칭찬하였으며, 덕분에 이 게임이 풍부한 점수 메커니즘과 잘 설계된 경쟁 밸런스를 균형있게 처리한다는 점을 강조하였습니다. 특히, 그들은 이 게임이 어떻게 두 선수가 서로를 도전하고 동시에 자신의 전략을 실행하는데 필요한 충분한 깊이와 복잡성을 제공하는지에 대해 찬양하였습니다. 총체적으로 보아, ""빛의 도시 파리""는 높은 재미 요소와 놀라운 전략적 배경을 갖춘 게임으로 평가받았습니다."
274,Oriflamme,제왕의 깃발,20,3,4,"""Oriflamme""은 3~5명 이내의 플레이어들이 제왕의 깃발을 차지하기 위한 전략적 결정을 내리는 보드게임입니다. 플레이어들은 각각 카드를 라운드테이블에 놓고 다음 라운드에서 그 카드를 적극적 혹은 수동적으로 활용하여 포인트를 얻거나 다른 플레이어의 카드를 제거합니다. 카드가 덱에서 모두 소진될 때까지, 또는 카드 10장이 모두 테이블에 놓일 때까지 게임은 계속 진행되며 가장 많은 포인트를 획득한 플레이어가 제왕의 깃발을 차지하게 됩니다.","""제왕의 깃발""은 사용자들로부터 전반적으로 긍정적인 반응을 받았습니다. 이 게임을 즐기는 사람들은 복잡하지 않지만 전략적인 요소가 담긴 게임플레이, 그리고 다른 플레이어들과의 상호작용을 즐긴다고 말씀하셨습니다. 그러나 일부 사용자들은 룰이 복잡하여 초보자에게는 적합하지 않다는 의견을 표현하셨습니다. 또한, 게임의 초반 전략이 결국 승패를 결정할 수 있어서 더 많은 변수가 필요하다는 의견도 있었습니다."
275,Nidavellir,니다벨리르,45,3,5,"니다벨리르는 드워프 국가를 다시 세우기 위해 군대를 모으는 게임입니다. 2~5명이 참여하며, 매 라운드마다 여러 식당에서 드워프를 모집합니다. 플레이어는 비딩 과정에서 동전을 사용하며, 이것은 패를 키우고 전략적으로 진행합니다. 동전의 가치를 부여하고 조절하는 독특한 메커니즘이 게임의 주요한 특징 중 하나입니다. 게임이 끝날 때까지 가장 강력한 군대를 모집한 플레이어가 승리합니다. 도전적인 전략과 흥미로운 결정을 내리는데 초점을 맞춘 게임입니다.","다수의 사용자들로부터 배경 설정, 아름다운 아트워크에 대한 극찬을 받은 '니다벨리르'는 매력적인 경매 시스템과 전략적인 생각이 필요한 게임이라는 평가를 받았습니다. 아울러 경쟁이 격렬하지 않아 가족이나 친구들과 함께 즐길 수 있다는 점이 높은 평가를 이끌어냈으며, 여러 게임에 적용된 메커니즘을 잘 조화시킨 결과물이라는 인상을 남겼습니다. 하지만 일부 유저는 룰 설명이 다소 복잡하다는 단점을 제기하였습니다."
276,5-Minute Marvel,5분마블,10,3,5,"5분마블은 실시간으로 진행되는 협동 카드 게임입니다. 플레이어들은 마블 유니버스의 슈퍼히어로로서 보스를 패배시키기 위해 협력합니다. 각 플레이어는 고유의 덱을 사용하여 문제를 해결하고 머리띠로 무장한 악당들을 물리칩니다. 게임은 단 5분 동안 진행되며, 각 플레이어는 차례를 기다리지 않고 동시에 카드를 사용합니다. 따라서 신속하게 우선순위를 결정하고 팀워크를 발휘하는것이 중요합니다.","5분마블 게임은 리뷰어들로부터 전반적으로 긍정적인 평가를 받았습니다. 많은 사용자들이 빠른 진행 속도와 쉽게 이해할 수 있는 규칙을 인정하였으며, 친구나 가족들과 함께 즐기기 좋은 게임이라고 평가하였습니다. 그러나 일부 사용자들은 게임이 반복될 수록 재미가 줄어들어 짧은 기간동안만 즐길 수 있다는 단점을 지적하였습니다. 전체적으로 볼 때, 5분마블은 가볍게 즐길 수 있는 보드게임으로 평가받았습니다."
277,Black Hats,블랙햇츠,40,2,5,"블랙햇츠는 전략적인 사이버 보안 보드 게임으로, 플레이어는 백햇 또는 블랙햇 해커가 된다. 게임의 핵심 메커니즘이라 할 수 있는 덱 빌딩을 통해 주어진 목표를 달성하는 데 필요한 자원과 도구를 수집한다. 플레이어는 서로 다른 능력들을 이용해 상대를 공격하고 방어하는 등 실제 해킹 과정을 체험하게 됩니다. 게임의 목표는 상대의 시스템을 해킹하여 더 많은 점수를 얻거나, 상대를 완전히 제거하는 것입니다. 이를 통해 블랙햇츠는 플레이어에게 사이버 보안에 대한 인식을 높이는 데 도움을 줍니다.","많은 사용자들이 블랙햇츠 게임에 양호한 이용 평가를 남겼습니다. 게임의 전략적 요소, 간결하면서도 독창적인 게임 룰, 그리고 재미있는 테마를 높이 평가했습니다. 공통적으로 언급되는 단점 중 하나는 초기 게임 설정이 약간 복잡하다는 점이었습니다. 또한, 일부 사용자들은 게임의 방해 요소가 더욱 구체적이었으면 좋겠다는 의견을 남겼습니다. 전반적으로, 블랙햇츠는 그 즐거움과 전략적인 흥미로 많은 사용자들에게 호평받고 있습니다."
278,Stockpile: Continuing Corruption,스탁파일: 계속되는 부패,60,3,5,"스탁파일: 계속되는 부패는 원래의 스탁파일 보드게임을 확장시킨 버전으로, 시장 예측, 내재형 가치와 주식 플레이 등 새로운 메커니즘을 창조합니다. 이 게임은 환원과 비밀 합의에 대한 추가적인 전략적 선택을 도입하며, 주식 시장의 불확실성을 보다 진지하게 다룰 수 있도록 설계되었습니다. 새로운 기업, 새로운 업데이트된 금융 카드와 함께나오며, 주식 투자에 대한 더 깊고 다양한 체험을 제공합니다.","""스탁파일: 계속되는 부패"" 사용자들의 평가는 전반적으로 긍정적인 편입니다. 많은 사용자들이 게임의 전략적 요소와 숨겨진 정보 요소를 즐기며, 본 게임에 추가된 다양한 확장 요소들에 대해 높은 점수를 준 것을 확인할 수 있습니다. 특히, 직물 시장, 사모펀드, 투자자 등의 새로운 카드들은 디테일이 더해진 더 복잡한 게임플레이를 제공하며, 사용자들의 호평을 받고 있습니다. 하지만 이 게임은 규칙이 복잡하여 초기 사용자들에게는 어려울 수 있음을 명심하십시오. 이 게임은 전략적이며, 긴장감 넘치는 경험을 제공합니다."
279,Stockpile: Illicit Investments,스탁파일: 불법 투자,60,3,5,"""스탁파일: 불법 투자""는 기존 스탁파일 게임에 흥미로운 룰과 전략을 추가한 확장팩입니다. 새로운 회사와 불법 투자 카드가 도입되어, 플레이어들은 주식을 감추고 다른 주식을 조작하면서 더욱 심도있는 전략을 세울 수 있게 됩니다. 또한, 새로운 라운드마다 불법 투자 카드를 공개하여 거래를 더욱 독특하게 만드는 커뮤니티 카드를 추가하였습니다. 이 확장팩은 게임의 재미를 더욱 높여주며, 기존 게임에 변화를 주는 재미를 선사합니다.","스탁파일: 불법 투자는 많은 사용자들로부터 긍정적인 평가를 받았습니다. 그들은 이 게임이 기존의 스탁파일 시리즈를 연장선상에서 더욱 발전시킨 점을 칭찬했습니다. 게임의 전략적인 깊이를 향상시키는 새로운 카드와 메카닉에 대한 호평이 많았으며, 이로 인해 게임의 재플레이가능성이 높아졌다는 의견이 있었습니다. 또한, 게임 규칙의 이해도가 높으면 높을수록 더 많은 재미를 느낄 수 있으며, 독특한 테마가 게임마다 새로운 능력을 제공한다는 점에서 창의성을 격찬하기도 했습니다. 그러나 일부 사용자들은 초기 학습 곡선이 다소 가파르며, 게임 내 몇몇 요소가 행운에 크게 의존한다는 점을 지적하기도 했습니다."
280,Terraforming Mars: Prelude,테라포밍마스: 서곡,120,2,4,"테라포밍마스: 서곡은 테라포밍 마스 게임의 확장팩으로, 플레이어들이 화성을 개척하는 중요한 초기 단계를 강조합니다. 이 게임은 새로운 시작 조건과 프렐류드 카드를 도입하여 플레이어의 회사를 개선하고 전체 게임 플레이를 가속화시킵니다. 이 확장팩은 플레이어에게 게임 시작 시 추가적인 리소스와 소득, 혹은 새로운 확장 방식을 제공하여 고유한 전략을 개발하고 더 빠른 스타트를 가능하게 해줍니다.","""테라포밍마스: 서곡""에 대한 사용자들의 평가를 종합해보니, 주로 긍정적인 피드백이 많습니다. 이 확장팩은 본 게임의 복잡도를 증가시키지 않으면서 초기 설정의 다양성을 제공하므로, 플레이어들의 전략적 선택을 확장시키는 데 큰 역할을 하였습니다. 또한, 이 확장팩을 통해 게임의 속도가 빨라져 플레이 시간이 줄어든 점 역시 주목할 만하다고 사용자들은 평가하였습니다. 하지만 일부 사용자들은 새로운 카드의 균형에 문제가 있다고 지적하였습니다. 전반적으로, 사용자들은 ""테라포밍마스: 서곡""에 대해 긍정적인 반응을 보이며, 게임의 흥미로움과 재미를 더했다고 평가하였습니다."
281,Terraforming Mars: Venus Next,테라포밍마스: 비너스 넥스트,120,3,4,"테라포밍마스: 비너스 넥스트는 기본 게임인 테라포밍 마스의 확장팩입니다. 이 게임에서 플레이어들은 화성을 테라포밍하는 것에 이어 이번에는 화성의 이웃 행성인 비너스를 테라포밍하는 임무를 맡게 됩니다. 새로운 필드인 비너스 보드를 활용하여 비너스를 개발하고, 새로운 자원들과 기술들을 발전시키는 등 기존 게임에서의 경험을 바탕으로 새로운 전략과 플레이 방식이 요구됩니다. 게임의 목표는 여전히 가장 많은 승리 점수를 얻는 것입니다.","테라포밍마스: 비너스 넥스트에 대한 사용자들의 평가를 종합해보니, 대체로 긍정적인 반응을 보였습니다. 이 게임을 통해 비너스라는 새로운 행성을 탐사하고 개발하는 것에 흥미를 느끼는 사용자가 많았습니다. 또한, 게임의 전략적인 부분과 확장팩 추가로 인한 게임 플레이의 풍부함를 칭찬하는 의견도 있었습니다. 그럼에도 불구하고 몇몇 사용자들은 게임의 복잡성과 높은 난이도 때문에 어려움을 겪은 것으로 보였습니다. 특히 초보자나 가볍게 즐기고자 하는 사용자들에게는 조금 부담스러울 수 있음을 지적하였습니다."
282,Terraforming Mars: Colonies,테라포밍마스: 개척기지,120,3,3,"테라포밍마스: 개척기지는 테라포밍 마스의 확장팩으로서, 플레이어는 다른 행성들에 대한 개척을 진행하며 자원을 채굴하고, 세력을 확장해나가는 플레이를 경험할 수 있습니다. 새로운 개척지 타일과 카드를 통해 새로운 전략을 세울 수 있으며, 동시에 새로운 자원들을 획득하며 경제적 요소를 더욱 풍부하게 만듭니다. 각 플레이어는 신규 개척지 정착과 동시에 그리고 자원 채취 등을 선택하여야 하는 더더욱 전략적인 게임 플레이를 요구합니다.","""테라포밍마스: 개척기지""에 대한 사용자들의 평가는 대체로 긍정적이었습니다. 이 게임의 진보된 전략적 요소와 다양한 개척지 선택으로 인해 플레이어들에게 매우 높은 재미를 제공한다는 통일된 의견들이 있었습니다. 또한, 복잡하지만 깊이 있는 게임 메카닉으로 인해 높은 재플레이 가치가 있다는 평가를 받았습니다. 그러나 일부 사용자들은 첫 플레이에는 약간의 난이도가 있다고 지적하였습니다. 이 게임의 높은 전략성과 독특한 테마로 인해 대부분의 사용자들은 이 게임을 추천하고 있습니다."
